id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
a8270d5e-fb3e-4d7a-a7a2-102054533df4,DNL,Training DGD,,2022-10-13 13:33:37,0.7150359153747559,4.7377091188612514e-09,6.721861697840342e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
eeb4d1ac-765c-4e34-9f21-8e4ef1d6e1cf,DNL,Training DGD,,2022-10-13 15:14:27,0.7320983409881592,4.6990024662818555e-09,6.666944699160696e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
b4229a72-0492-4861-97f4-8575a7586207,DNL,Training DGD,,2022-10-13 15:14:28,0.7180969715118408,4.638806502157421e-09,6.581538665260949e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
996f58e6-cf8a-441f-be5d-02f40ac1cadf,DNL,Training DGD,,2022-10-13 15:14:30,0.7153940200805664,4.661178652440868e-09,6.613280272083104e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
d2f1cc5e-4b0f-4056-bcd4-185f47873dd8,DNL,Training DGD,,2022-10-13 15:14:31,0.7140598297119141,4.698589496570093e-09,6.666358777733648e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
c465e699-4422-48ed-baff-5a4b7218cbea,DNL,Training DGD,,2022-10-13 15:14:32,0.7136626243591309,4.723609525569826e-09,6.70185719487847e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
911b5aae-c2c0-4ac7-a67c-eed8feccae66,DNL,Training DGD,,2022-10-13 15:14:34,0.7115557193756104,4.662598847176014e-09,6.615295244373329e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
6283755e-0008-42f8-9f2c-c07bb6010336,DNL,Training DGD,,2022-10-13 15:14:35,0.71018385887146,4.674129046785918e-09,6.63165429157986e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
c5eb2ee4-5a70-4f33-a4f9-7b73758ae080,DNL,Training DGD,,2022-10-13 15:14:37,0.7163374423980713,4.746191564208857e-09,6.733896591299526e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
ea98dfb0-6c34-4e19-ab2d-abc38f081d2c,DNL,Training DGD,,2022-10-13 15:14:38,0.7185039520263672,4.809172621094149e-09,6.82325411480838e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
6e8e7f67-0f60-4a64-916f-10984174be43,DNL,Training DGD,,2022-10-13 15:14:40,0.7158837318420409,4.711013899338924e-09,6.683986520382065e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
126a6733-4b07-4c41-a2c0-3b7d7ecfc92f,DNL,Training DGD,,2022-10-13 15:14:41,0.7114043235778809,4.72262640111391e-09,6.700462337900415e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
c0ee4122-6696-4fcb-a61a-e2b1b0f5ed92,DNL,Training DGD,,2022-10-13 15:14:43,0.7154884338378906,4.753146554321574e-09,6.74376433127145e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
49a7061e-42de-41eb-9026-1217bc3d3edd,DNL,Training DGD,,2022-10-13 15:14:44,0.7212958335876465,4.807596449154517e-09,6.821017842060427e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
45157b73-0f69-4118-a331-10824140455b,DNL,Training DGD,,2022-10-13 15:14:46,0.7188987731933594,4.765668379604906e-09,6.761530296983437e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
efca8787-75a6-4507-850d-cc27b475c6a6,DNL,Training DGD,,2022-10-13 15:14:47,0.7179114818572998,4.8096481123138805e-09,6.823928741750936e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
d26e7580-5ab1-4241-9180-2f6cc9e6a68b,DNL,Training DGD,,2022-10-13 15:14:48,0.7180771827697754,4.774782202332517e-09,6.774460988669375e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
7089f5a4-0907-4183-9d5d-9352d85f8ee3,DNL,Training DGD,,2022-10-13 15:14:50,0.7172725200653076,4.780514817449937e-09,6.782594422997969e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
1768d084-07c1-4c38-9dfc-3adcdcb85ce4,DNL,Training DGD,,2022-10-13 15:14:51,0.7198755741119385,4.798065170158831e-09,6.80749486342135e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
0782999f-8c11-4322-a8b2-fc291d64b941,DNL,Training DGD,,2022-10-13 15:14:53,0.7222530841827393,4.807580853499379e-09,6.820995714944918e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
2c04adc8-532c-4baa-a66a-b58c9381f48d,DNL,Training DGD,,2022-10-13 15:14:54,0.7190296649932861,4.777186284172785e-09,6.777871899984348e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
091e2558-2b97-42c0-ba56-37bd3ea264e3,DNL,Training DGD,,2022-10-13 15:25:41,0.7253108024597168,4.607450925959712e-09,6.537051373751639e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
