id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
ad502cda-7137-4fbb-815b-753c14a9d08e,DNL,Training DNL,,2022-10-13 13:34:28,1.024461030960083,9.398883520077559e-09,1.3335135938286046e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
33bc91be-e109-4169-8af7-d5af0ba27240,DNL,Training DNL,,2022-10-13 15:21:29,1.3133091926574707,1.3441910708801668e-08,1.9071382913647803e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
82c1b622-d210-4e22-b4d8-75d7fd736a72,DNL,Training DNL,,2022-10-13 15:21:31,0.7365851402282715,5.384896994939936e-09,7.640091856420782e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
0beff0dd-695b-4742-9289-c0c2bf41c1de,DNL,Training DNL,,2022-10-13 15:21:32,0.7278430461883545,5.366799928954909e-09,7.614415739201222e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
b1f56c51-13d2-4eae-9cdd-1c6d9670f689,DNL,Training DNL,,2022-10-13 15:21:34,0.7367889881134033,5.384882021341279e-09,7.640070611879008e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
80f40c08-c254-4d93-bb08-58d57f2212d2,DNL,Training DNL,,2022-10-13 15:21:35,0.7280135154724121,5.366947847846859e-09,7.614625606525122e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
f9b38cb0-b87c-45f1-9069-da9ad8c2fb25,DNL,Training DNL,,2022-10-13 15:21:36,0.735508918762207,5.403057921853362e-09,7.665858579525547e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
c3e6808f-0065-4d3f-8259-86f9581107dc,DNL,Training DNL,,2022-10-13 15:21:38,0.7374818325042725,5.4112989462851135e-09,7.677550944989317e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
1230e8a2-873e-4359-add5-78fb82fa8bf0,DNL,Training DNL,,2022-10-13 15:21:39,0.7294855117797852,5.380405390553733e-09,7.633719168117636e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
6f7ff9d2-6014-401c-8a52-25a1ea30adba,DNL,Training DNL,,2022-10-13 15:21:41,0.7351548671722412,5.402179277780306e-09,7.664611959314698e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
