id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
3dae4ebf-cde1-4c15-9945-12a31a40b154,DNL,Training NN,,2022-10-13 15:11:34,1.4630041122436523,1.5317784772150843e-08,2.1732873034727615e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
aa133cc7-41bd-438d-a14d-42232c0a525a,DNL,Training NN,,2022-10-13 15:23:53,2.0709667205810547,2.3217843338064375e-08,3.2941476128045746e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
b24ced30-49ce-484a-bfd0-2f79b2a3ec93,DNL,Training NN,,2022-10-13 15:23:56,1.4876480102539062,1.554996890860139e-08,2.2062295887523645e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
15def104-d3ed-4edf-afb8-d78dc79f5092,DNL,Training NN,,2022-10-13 15:23:59,1.465064525604248,1.53288092534846e-08,2.1748514568843954e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
3044076d-cf97-418e-98c6-d6f037769bd3,DNL,Training NN,,2022-10-13 15:24:01,1.4848549365997314,1.561339548364534e-08,2.2152285512196013e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
b82fde32-fb79-4128-b811-8295e1c7591e,DNL,Training NN,,2022-10-13 15:24:03,1.457500696182251,1.5273026285740343e-08,2.16693696942084e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
6e585a3a-7055-44b7-a227-ebd8da747e22,DNL,Training NN,,2022-10-13 15:24:05,1.4610474109649658,1.526926303085929e-08,2.166403038818317e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
45edf958-2959-4f8d-b70d-04986688a1c1,DNL,Training NN,,2022-10-13 15:24:07,1.4593830108642578,1.5334553941102062e-08,2.1756665131635607e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
13455517-4cf0-4353-ae3b-21866a5ca5be,DNL,Training NN,,2022-10-13 15:24:09,1.4690992832183838,1.5454894814297405e-08,2.192740476252516e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
6aa428c1-6689-4e5c-80d5-ea16a1ba92e6,DNL,Training NN,,2022-10-13 15:24:12,1.4818618297576904,1.5533393229816285e-08,2.2038778314463345e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
0f13f244-3acf-4039-9bba-6b0df521e19f,DNL,Training NN,,2022-10-13 15:24:14,1.4661281108856201,1.5407282623224698e-08,2.185985258583121e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
f74d854e-9c36-4f45-9902-7f1d44dbdb03,DNL,Training NN,,2022-10-13 15:24:16,1.460986614227295,1.5315461166475567e-08,2.172957630299554e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
7a8f5a0d-d072-4b9d-aa3d-e6e03a3ff5ef,DNL,Training NN,,2022-10-13 15:24:18,1.4631595611572266,1.5387813694568802e-08,2.1832230069854215e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
5fc6512f-ed8b-4ec3-97e3-64a5aa27ac98,DNL,Training NN,,2022-10-13 15:24:21,1.4763894081115725,1.55027156978349e-08,2.199525303208816e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
af316847-a3bc-462b-8389-90362219903c,DNL,Training NN,,2022-10-13 15:24:23,1.475322961807251,1.553991845942922e-08,2.204803631023818e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
99420765-3d02-47ac-b98a-c5d15376a6e0,DNL,Training NN,,2022-10-13 15:24:25,1.4601223468780518,1.5325036690683193e-08,2.174316205674131e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
f3dc3dea-7d08-432f-8fab-ecdd3114ce30,DNL,Training NN,,2022-10-13 15:24:27,1.4631500244140625,1.5338857351044527e-08,2.1762770809661975e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
63fe59e0-bcd5-4d8e-bfce-79b0f1a7f8b7,DNL,Training NN,,2022-10-13 15:24:29,1.4742059707641602,1.5497823249290827e-08,2.1988311626093823e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
f723621b-d563-463c-9d65-9b806013551e,DNL,Training NN,,2022-10-13 15:24:32,1.4619722366333008,1.5369442498543617e-08,2.180616501693369e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
8299812d-b6d8-4b0f-9c40-49eb377c28bc,DNL,Training NN,,2022-10-13 15:24:34,1.4711802005767822,1.5439435476309886e-08,2.1905471053788465e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
2408a03b-7875-4d61-ba92-f4bba7195668,DNL,Training NN,,2022-10-13 15:24:36,1.4579336643218994,1.5309958107252436e-08,2.1721768562569754e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
e1cde465-2fdc-4869-bdc3-ac23be35d66e,DNL,Training NN,,2022-10-13 15:31:24,2.0290021896362305,2.3005775745824993e-08,3.2640594628176506e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
